Sathiyandrakumar SrinivasanP. Deepalakshmi,ScienceDirect,
Detection of Fusarium head blight in wheat using UAV remote sensing based on parallel channel space attention,ScienceDirect,
Unsupervised Machine Learning by Graph Analytics on Heterogeneous Network Device Data,ScienceDirect,
Lightweight Trust Model with Machine Learning scheme for secure privacy in VANET,ScienceDirect,
False Data Injection Cyber-Attacks Detection for Multiple DC Microgrid Clusters,ScienceDirect,
FFR_FD: Effective and fast detection of DeepFakes via feature point defects,ScienceDirect,
Multi-class Weather Forecasting from Twitter Using Machine Learning Aprroaches,ScienceDirect,
The Learning Organization10 December 2020,ScienceDirect,
Deepak SharmaRuchi MittalMatthias Renz,ScienceDirect,
Detection and localisation of hip fractures on anteroposterior radiographs with artificial intelligence: proof of concept,ScienceDirect,
Nancy GirdharDeepak SharmaChia-Chen Lin,ScienceDirect,
Not just rearranging the deckchairs on the Titanic: Learning from failures through Risk and Reliability Analysis,ScienceDirect,
Handbook of Deep Learning in Biomedical Engineering2021,ScienceDirect,
Deepti SaraswatPronaya BhattacharyaSudeep Tanwar,ScienceDirect,
Urban bus accident analysis: based on a Tropos Goal Risk-Accident Framework considering Learning From Incidents process,ScienceDirect,
Forest carbon market-based mechanisms in India: Learnings from global design principles and domestic barriers to implementation,ScienceDirect,
Module Failure Feature Detection by Cluster Analysis for Fleets of Civil Aircraft Engines,ScienceDirect,
"Learning and development of trust, acceptance and the mental model of ACC. A longitudinal on-road study",ScienceDirect,
Learning effectiveness of discussion-based crisis management exercises,ScienceDirect,
"Progress and Trends in Damage Detection Methods, Maintenance, and Data-driven Monitoring of Wind Turbine Blades – A Review",ScienceDirect,
"Vulnerability to bioinvasions: Current status, risk assessment and management of ballast water through a regional approach – the Adriatic Sea",ScienceDirect,
Science advice for global challenges: Learning from trade-offs in the IPCC,ScienceDirect,
Neurobiology of Learning and MemoryMarch 2018,ScienceDirect,
Chapter 8: Risk and Vulnerability Assessments,ScienceDirect,
Deep Learning Models for Medical Imaging2022,ScienceDirect,
A Mechanism Linking Two Known Vulnerability Factors for Alcohol Abuse: Heightened Alcohol Stimulation and Low Striatal Dopamine D2 Receptors,ScienceDirect,
Lightweight Sybil Attack Detection in IoT based on Bloom Filter and Physical Unclonable Function,ScienceDirect,
Chapter 6: Intrusion Detection in Contemporary Environments,ScienceDirect,
Deep Proteome Profiling of White Adipose Tissue Reveals Marked Conservation and Distinct Features Between Different Anatomical Depots,ScienceDirect,
Computational Intelligence and Modelling Techniques for Disease Detection in Mammogram Images2024,ScienceDirect,
Chapter 24: Interventional MRI–Guided Deep Brain Stimulation,ScienceDirect,
Detection and prediction of driver drowsiness using artificial neural network models,ScienceDirect,
Neurobiology of Learning and MemoryNovember 2023,ScienceDirect,
Machine Learning with Applications15 December 2020,ScienceDirect,
Machine Learning for Transportation Research and Applications2023,ScienceDirect,
Detection of intermittent faults in software programs through identification of suspicious shared variable access patterns,ScienceDirect,
Psychology of Learning and Motivation2023,ScienceDirect,
Deepti GuptaSmriti BhattAli Saman Tosun,ScienceDirect,
Neurobiology of Learning and MemoryJuly 2013,ScienceDirect,
Gagan Deep SharmaAviral Kumar TiwariDhairya Dev,ScienceDirect,
Trends in Deep Learning Methodologies2021,ScienceDirect,
N. DeepaQuoc-Viet PhamPubudu N. Pathirana,ScienceDirect,
Deepfakes: regulatory challenges for the synthetic society,ScienceDirect,
An efficient artificial intelligence approach for early detection of cross-site scripting attacks,ScienceDirect,
Mitigation of attack detection via multi-stage cyber intelligence technique in smart grid,ScienceDirect,
Increasing resiliency against information vulnerability of renewable resources in the operation of smart multi-area microgrid,ScienceDirect,
A survey of malware detection using deep learning,ScienceDirect,
Cyberattack detection methods for battery energy storage systems,ScienceDirect,
A new method for the detection and identification of the replay attack on cars using SDR technology and classification algorithms,ScienceDirect,
SYN-GAN: A robust intrusion detection system using GAN-based synthetic data for IoT security,ScienceDirect,
Drought-induced vulnerability and resilience of different land use types using time series of MODIS-based indices,ScienceDirect,
"Comprehensive evaluation of ecological vulnerability based on the AHP-CV method and SOM model: A case study of Badong County, China",ScienceDirect,
Early Prevention and Mitigation of Link Flooding Attacks in Software Defined Networks,ScienceDirect,
Incomplete sanitation in the Metropolitan Region of São Paulo results in detection of SARS-CoV-2 in headwater streams,ScienceDirect,
Damage survey and seismic vulnerability assessment of unreinforced masonry structures in low-intensity Ambasa earthquake of northeast India,ScienceDirect,
Neurogenetic traits outline vulnerability to cortical disruption in Parkinson’s disease,ScienceDirect,
HOMOCHAR: A novel adversarial attack framework for exposing the vulnerability of text based neural sentiment classifiers,ScienceDirect,
An efficient artificial intelligence approach for early detection of cross-site scripting attacks,ScienceDirect,
Mitigation of attack detection via multi-stage cyber intelligence technique in smart grid,ScienceDirect,
Increasing resiliency against information vulnerability of renewable resources in the operation of smart multi-area microgrid,ScienceDirect,
A survey of malware detection using deep learning,ScienceDirect,
Cyberattack detection methods for battery energy storage systems,ScienceDirect,
A new method for the detection and identification of the replay attack on cars using SDR technology and classification algorithms,ScienceDirect,
SYN-GAN: A robust intrusion detection system using GAN-based synthetic data for IoT security,ScienceDirect,
Drought-induced vulnerability and resilience of different land use types using time series of MODIS-based indices,ScienceDirect,
"Comprehensive evaluation of ecological vulnerability based on the AHP-CV method and SOM model: A case study of Badong County, China",ScienceDirect,
Early Prevention and Mitigation of Link Flooding Attacks in Software Defined Networks,ScienceDirect,
Incomplete sanitation in the Metropolitan Region of São Paulo results in detection of SARS-CoV-2 in headwater streams,ScienceDirect,
Damage survey and seismic vulnerability assessment of unreinforced masonry structures in low-intensity Ambasa earthquake of northeast India,ScienceDirect,
Neurogenetic traits outline vulnerability to cortical disruption in Parkinson’s disease,ScienceDirect,
HOMOCHAR: A novel adversarial attack framework for exposing the vulnerability of text based neural sentiment classifiers,ScienceDirect,
Neural patterns of threat response in adolescents predict vulnerability for and resilience against internalizing symptoms during COVID-19 waves,ScienceDirect,
Honey-block: Edge assisted ensemble learning model for intrusion detection and prevention using defense mechanism in IoT,ScienceDirect,
The pesticide fate tool for groundwater vulnerability assessment within the geospatial decision support system LandSupport,ScienceDirect,
Modified genetic algorithm and fine-tuned long short-term memory network for intrusion detection in the internet of things networks with edge capabilities,ScienceDirect,
Bit scanner: Anomaly detection for in-vehicle CAN bus using binary sequence whitelisting,ScienceDirect,
A new normative approach to intrusion detection in manufacturing 4.0,ScienceDirect,
Dependable federated learning for IoT intrusion detection against poisoning attacks,ScienceDirect,
Integrating socio-economic vulnerability factors improves neighborhood-scale wastewater-based epidemiology for public health applications,ScienceDirect,
Neuronal vulnerability to brain aging and neurodegeneration in cognitively impaired marmoset monkeys (Callithrix jacchus),ScienceDirect,
Influence of construction age on seismic vulnerability of masonry buildings damaged after 2009 L'Aquila earthquake,ScienceDirect,
"Modeling livelihood vulnerability in erosion and flooding induced river island in Ganges riparian corridor, India",ScienceDirect,
Early indicators of vulnerability to depression: The role of rumination and heart rate variability,ScienceDirect,
Food fraud: Assessing fraud vulnerability in the extra virgin olive oil supply chain,ScienceDirect,
A lightweight IoT intrusion detection model based on improved BERT-of-Theseus,ScienceDirect,
A lightweight energy consumption ensemble-based botnet detection model for IoT/6G networks,ScienceDirect,
MONDEO-Tactics5G: Multistage botnet detection and tactics for 5G/6G networks,ScienceDirect,
"Digital twin for credit card fraud detection: opportunities, challenges, and fraud detection advancements",ScienceDirect,
Multi-objective optimization algorithms for intrusion detection in IoT networks: A systematic review,ScienceDirect,
On the vulnerability of anti-malware solutions to DNS attacks,ScienceDirect,
Unmanned aerial vehicle intrusion detection: Deep-meta-heuristic system,ScienceDirect,
Contrast in vulnerability to freezing-induced xylem embolism contributes to divergence in spring phenology between diffuse- and ring-porous temperate trees,ScienceDirect,
Unsupervised online anomaly detection in Software Defined Network environments,ScienceDirect,
Beholder – A CEP-based intrusion detection and prevention systems for IoT environments,ScienceDirect,
"Human vulnerability mapping of chemical accidents in major industrial units in Kerala, India for better disaster mitigation",ScienceDirect,
Chapter 9: Support Software,ScienceDirect,
A multidisciplinary detection system for cyber attacks on Powertrain Cyber Physical Systems,ScienceDirect,
MicroRNA-23a-5p promotes atherosclerotic plaque progression and vulnerability by repressing ATP-binding cassette transporter A1/G1 in macrophages,ScienceDirect,
BotStop : Packet-based efficient and explainable IoT botnet detection using machine learning,ScienceDirect,
Cyber–physical anomaly detection for inverter-based microgrid using autoencoder neural network,ScienceDirect,
A systematic survey of attack detection and prevention in Connected and Autonomous Vehicles,ScienceDirect,
The goat industry in Australia: Using Bayesian network analysis to understand vulnerability to a foot and mouth disease outbreak,ScienceDirect,
Journal of Systems and SoftwareMarch 2024,ScienceDirect,
Privacy risk and the use of Facebook Apps: A gender-focused vulnerability assessment,ScienceDirect,
Cyber-secure energy and flexibility scheduling of interconnected local energy networks with introducing an XGBoost-assisted false data detection and correction method,ScienceDirect,
PRC2 loss of function confers a targetable vulnerability to BET proteins in T-ALL,ScienceDirect,
Adversarial point cloud perturbations against 3D object detection in autonomous driving systems,ScienceDirect,
Construction of information network vulnerability threat assessment model for CPS risk assessment,ScienceDirect,
"An assessment of building vulnerability to a tsunami in the Galle coastal area, Sri Lanka",ScienceDirect,
Targeting metabolic vulnerability in mitochondria conquers MEK inhibitor resistance in KRAS-mutant lung cancer,ScienceDirect,
Preserved cholinergic forebrain integrity reduces structural connectome vulnerability in mild cognitive impairment,ScienceDirect,
A review of Machine Learning-based zero-day attack detection: Challenges and future directions,ScienceDirect,
Twice attention networks for synthetic speech detection,ScienceDirect,
A methodology for quantitative vulnerability assessment of coupled multi-hazard in Chemical Industrial Park,ScienceDirect,
Closeness and uncertainty aware adversarial examples detection in adversarial machine learning,ScienceDirect,
Artificial intelligence enabled cyber security defense for smart cities: A novel attack detection framework based on the MDATA model,ScienceDirect,
Exhaustive distributed intrusion detection system for UAVs attacks detection and security enforcement (E-DIDS),ScienceDirect,
Application of HPLC-UV combined with chemometrics for the detection and quantification of ‘true cinnamon’ adulteration,ScienceDirect,
An adaptive probabilistic mapping matrix search algorithm for vulnerability analysis of PPS,ScienceDirect,
Unravelling the microplastic menace: different polymers additively increase bee vulnerability,ScienceDirect,
An optimized weighted voting based ensemble model for DDoS attack detection and mitigation in SDN environment,ScienceDirect,
Anomaly detection and trust authority in artificial intelligence and cloud computing,ScienceDirect,
Implementation of intrusion detection model for DDoS attacks in Lightweight IoT Networks,ScienceDirect,
Assessment of coastal vulnerability to multi-hazardous events using geospatial techniques along the eastern coast of Bangladesh,ScienceDirect,
Web attack detection using deep learning models,ScienceDirect,
Continuous auditing and threat detection in multi-cloud infrastructure,ScienceDirect,
The Java vulnerability landscape,ScienceDirect,
Proposed algorithm for smart grid DDoS detection based on deep learning,ScienceDirect,
Security vulnerability assessment of gas pipelines using Discrete-time Bayesian network,ScienceDirect,
Crook-sourced intrusion detection as a service,ScienceDirect,
Anomaly based network intrusion detection for IoT attacks using deep learning technique,ScienceDirect,
"Chapter 8: How to select a DNA bio attack. How to plan it, assess its damage, and its vulnerability",ScienceDirect,
Performance evaluation of a fast and efficient intrusion detection framework for advanced persistent threat-based cyberattacks,ScienceDirect,
"Fix the leaking tap: A survey of Trigger-Action Programming (TAP) security issues, detection techniques and solutions",ScienceDirect,
An intrusion detection method to detect denial of service attacks using error-correcting output codes and adaptive neuro-fuzzy inference,ScienceDirect,
An overview of methodologies for cybersecurity vulnerability assessments conducted in nuclear power plants,ScienceDirect,
Graph based heterogeneous feature extraction for enhanced hardware Trojan detection at gate-level using optimized XGBoost algorithm,ScienceDirect,
YoLite+: a lightweight multi-object detection approach in traffic scenarios,ScienceDirect,
Network intrusion detection based on the temporal convolutional model,ScienceDirect,
Medical device vulnerability mitigation effort gap analysis taxonomy,ScienceDirect,
Beyond vanilla: Improved autoencoder-based ensemble in-vehicle intrusion detection system,ScienceDirect,
Extended efficient convolutional neural network for concrete crack detection with illustrated merits,ScienceDirect,
"Groundwater quality and vulnerability assessment in west Luxor Governorate, Egypt",ScienceDirect,
"Credible, resilient, and scalable detection of software plagiarism using authority histograms",ScienceDirect,
Deep learning for unmanned aerial vehicles detection: A review,ScienceDirect,
Anterior insula morphology and vulnerability to psychopathology-related symptoms in response to acute inflammation,ScienceDirect,
Increased prefrontal cortex connectivity associated with depression vulnerability and relapse,ScienceDirect,
"Artificial intelligence for IoMT security: A review of intrusion detection systems, attacks, datasets and Cloud–Fog–Edge architectures",ScienceDirect,
Expanding analytical capabilities in intrusion detection through ensemble-based multi-label classification,ScienceDirect,
"Synchronizing DDoS detection and mitigation based graph learning with programmable data plane, SDN",ScienceDirect,
OOA-modified Bi-LSTM network: An effective intrusion detection framework for IoT systems,ScienceDirect,
ProDroid — An Android malware detection framework based on profile hidden Markov model,ScienceDirect,
Attack detection based on invariant state set for SDN-enabled vehicle platoon control system,ScienceDirect,
A review of security attacks and intrusion detection in the vehicular networks,ScienceDirect,
Parallel genome-wide RNAi screens identify lymphocyte-specific protein tyrosine kinase (LCK) as a targetable vulnerability of cell proliferation and chemoresistance in nasopharyngeal carcinoma,ScienceDirect,
Effective fraud detection in e-commerce: Leveraging machine learning and big data analytics,ScienceDirect,
Intrusion detection and prevention in fog based IoT environments: A systematic literature review,ScienceDirect,
Cost-effective detection system of cross-site scripting attacks using hybrid learning approach,ScienceDirect,
A watchdog model for physics-based anomaly detection in digital substations,ScienceDirect,
Assessing changing vulnerability to dengue in northeastern Brazil using a water-associated disease index approach,ScienceDirect,
Glutamine synthetase in human carotid plaque macrophages associates with features of plaque vulnerability: An immunohistological study,ScienceDirect,
Towards generalized morphing attack detection by learning residuals,ScienceDirect,
Flash flood detection and susceptibility mapping in the Monsoon period by integration of optical and radar satellite imagery using an improvement of a sequential ensemble algorithm,ScienceDirect,
Online transportation network cyber-attack detection based on stationary sensor data,ScienceDirect,
Explainability in AI-based behavioral malware detection systems,ScienceDirect,
Deceiving AI-based malware detection through polymorphic attacks,ScienceDirect,
On the trail of a critically endangered fungus: A world-first application of wildlife detection dogs to fungal conservation,ScienceDirect,
Comparative study of Vis/NIR reflectance and transmittance method for on-line detection of strawberry SSC,ScienceDirect,
Improving VRSS-based vulnerability prioritization using analytic hierarchy process,ScienceDirect,
Journal of Systems and SoftwareAugust 2012,ScienceDirect,
BBBC-DDRL: A hybrid big-bang big-crunch optimization and deliberated deep reinforced learning mechanisms for cyber-attack detection,ScienceDirect,
Designing energy-aware collaborative intrusion detection in IoT networks,ScienceDirect,
Enhancing reinforcement learning based adversarial malware generation to evade static detection,ScienceDirect,
An intelligent intrusion detection and performance reliability evaluation mechanism in mobile ad-hoc networks,ScienceDirect,
Cross-site scripting detection with two-channel feature fusion embedded in self-attention mechanism,ScienceDirect,
"Electrical fault tolerance of photovoltaic array configurations: Experimental investigation, performance analysis, monitoring and detection",ScienceDirect,
SAFE-OCC: A novelty detection framework for Convolutional Neural Network sensors and its application in process control,ScienceDirect,
Journal of Systems and SoftwareApril 2023,ScienceDirect,
"Cre recombinase expression or topical tamoxifen treatment do not affect retinal structure and function, neuronal vulnerability or glial reactivity in the mouse eye",ScienceDirect,
Implementation of African vulture optimization algorithm based on deep learning for cybersecurity intrusion detection,ScienceDirect,
A novel electrochemical biosensor for B-type natriuretic peptide detection based on CRISPR/Cas13a and chain substitution reaction,ScienceDirect,
Analyzing and comparing the effectiveness of malware detection: A study of machine learning approaches,ScienceDirect,
Freshwater system of coral inhabited island: Availability and vulnerability (Magoodhoo Island of Faafu Atoll – Maldives),ScienceDirect,
Malicious data injection attacks risk mitigation strategy of cyber–physical power system based on hybrid measurements attack detection and risk propagation,ScienceDirect,
A blockchain-empowered authentication scheme for worm detection in wireless sensor network,ScienceDirect,
Gene expression levels of matrix metalloproteinases in human atherosclerotic plaques and evaluation of radiolabeled inhibitors as imaging agents for plaque vulnerability,ScienceDirect,
DongTing: A large-scale dataset for anomaly detection of the Linux kernel,ScienceDirect,
Journal of Systems and SoftwareSeptember 2023,ScienceDirect,
Identification of a miRNAs signature associated with exposure to stress early in life and enhanced vulnerability for schizophrenia: New insights for the key role of miR-125b-1-3p in neurodevelopmental processes,ScienceDirect,
Risk based Security Enforcement in Software Defined Network,ScienceDirect,
Driving fatigue detection based on fusion of EEG and vehicle motion information,ScienceDirect,
Journal of Systems and SoftwareAugust 2024,ScienceDirect,
Mapping seismic vulnerability at urban scale: Discussion on relevant cartography representations and smoothing for urban planning purposes on the Oran case study,ScienceDirect,
Re-scoring using image-language similarity for few-shot object detection,ScienceDirect,
A security risk analysis model for information systems: Causal relationships of risk factors and vulnerability propagation analysis,ScienceDirect,
An intrusion detection system based on stacked ensemble learning for IoT network,ScienceDirect,
"First detection of cutavirus DNA in stools of patients with rheumatic diseases in Guangzhou, China",ScienceDirect,
Affectively salient signal to random noise might be used to identify psychosis vulnerability in severe mental disorders,ScienceDirect,
An efficient deep learning mechanisms for IoT/Non-IoT devices classification and attack detection in SDN-enabled smart environment,ScienceDirect,
Dysfunction in amygdala–prefrontal plasticity and extinction-resistant avoidance: A model for anxiety disorder vulnerability,ScienceDirect,
Automatic detection of bearing faults,ScienceDirect,
Survey of Machine Learning based intrusion detection methods for Internet of Medical Things,ScienceDirect,
Vertical earthquake vulnerability of long-span spherical lattice shells with low rise-span ratios,ScienceDirect,
TS-Mal: Malware detection model using temporal and structural features learning,ScienceDirect,
A fluorescence aptasensor based on hybridization chain reaction for simultaneous detection of T-2 toxins and zearalenone1,ScienceDirect,
Ensemble dynamic behavior detection method for adversarial malware,ScienceDirect,
An ensemble learning framework for the detection of RPL attacks in IoT networks based on the genetic feature selection approach,ScienceDirect,
Pyrene and Eu3+ modified mesoporous silica used as a fluorescent probe for ratiometric detection of tetracycline antibiotics,ScienceDirect,
Brain regional vulnerability to anaesthesia-induced neuroapoptosis shifts with age at exposure and extends into adulthood for some regions,ScienceDirect,
Future of generative adversarial networks (GAN) for anomaly detection in network security: A review,ScienceDirect,
Estimating building inventory for rapid seismic vulnerability assessment: Towards an integrated approach based on multi-source imaging,ScienceDirect,
Prevention and detection of DDOS attack in virtual cloud computing environment using Naive Bayes algorithm of machine learning,ScienceDirect,
"Scale dependence of controls on groundwater vulnerability in the water–energy–food nexus, California Coastal Basin aquifer system",ScienceDirect,
Chapter 14: Prediction of the coronary plaque growth and vulnerability change by using patient-specific 3D fluid–structure interaction models based on intravascular ultrasound and optical coherence tomography follow-up data,ScienceDirect,
Dynamic Security Metrics for Software-Defined Network-based Moving Target Defense,ScienceDirect,
Interactive anomaly-based DDoS attack detection method in cloud computing environments using a third party auditor,ScienceDirect,
On the robustness of skeleton detection against adversarial attacks,ScienceDirect,
“Time-building specific” seismic vulnerability assessment of a hospital RC building using field monitoring data,ScienceDirect,
GluN2A-ERK-mTOR pathway confers a vulnerability to LPS-induced depressive-like behaviour,ScienceDirect,
Attention based multi-agent intrusion detection systems using reinforcement learning,ScienceDirect,
Rule induction algorithms for classification of psychotic disorders involving social vulnerability features,ScienceDirect,
A dynamic intrusion detection system for critical information infrastructure,ScienceDirect,
Exact greedy algorithm based split finding approach for intrusion detection in fog-enabled IoT environment,ScienceDirect,
Gas-expensive patterns detection to optimize smart contracts,ScienceDirect,
DAS-ELISA-based detection and RT-PCR validation for precise and timely analysis of Citrus tristeza virus infection in Nepalese citrus species,ScienceDirect,
BHMDC: A byte and hex n-gram based malware detection and classification method,ScienceDirect,
Multifirm models of cybersecurity investment competition vs. cooperation and network vulnerability,ScienceDirect,
A novel biosensing strategy on the dynamic and on-site detection of Vibrio coralliilyticus eDNA for coral health warnings,ScienceDirect,
Intelligent approaches toward intrusion detection systems for Industrial Internet of Things: A systematic comprehensive review,ScienceDirect,
Information and Software TechnologyOctober 2018,ScienceDirect,
Lightweight and host-based denial of service (DoS) detection and defense mechanism for resource-constrained IoT devices,ScienceDirect,
Sex hormones play a role in vulnerability to sleep loss on emotion processing tasks,ScienceDirect,
Slow rate denial of service attacks against HTTP/2 and detection,ScienceDirect,
Development of a CRISPR/Cas12a-mediated aptasensor for Mpox virus antigen detection,ScienceDirect,
Possible association between non-invasive parameter of flow-mediated dilatation in brachial artery and whole coronary plaque vulnerability in patients with coronary artery disease,ScienceDirect,
A lightweight mini-batch federated learning approach for attack detection in IoT,ScienceDirect,
Automatic detection of unreinforced masonry buildings from street view images using deep learning-based image segmentation,ScienceDirect,
Electroencephalographic and cardiovascular markers of vulnerability within families of suicidal adolescents: A pilot study,ScienceDirect,
Toward identifying malicious encrypted traffic with a causality detection system,ScienceDirect,
Synthesis of silver nanoclusters using a double-stranded DNA template and its application for captopril detection,ScienceDirect,
Software Engineering for Systems-of-Systems and Software Ecosystems,ScienceDirect,
Information and Software TechnologyJanuary 2024,ScienceDirect,
New context-based node acceptance CBNA framework for MitM detection in SDN Architecture,ScienceDirect,
"Developmental Validation of the ForenSeq® Kintelligence kit, MiSeq FGx® Sequencing System and ForenSeq Universal Analysis Software",ScienceDirect,
Fabrication and performance enhancement of TMR-Superconducting composite magnetic sensors for weak magnetic field detection,ScienceDirect,
An intelligent IoT intrusion detection system using HeInit-WGAN and SSO-BNMCNN based multivariate feature analysis,ScienceDirect,
A novel deep framework for dynamic malware detection based on API sequence intrinsic features,ScienceDirect,
"HEAVEN: A Hardware-Enhanced AntiVirus ENgine to accelerate real-time, signature-based malware detection",ScienceDirect,
A multi-objective mutation-based dynamic Harris Hawks optimization for botnet detection in IoT,ScienceDirect,
A bio-inspired hybrid deep learning model for network intrusion detection,ScienceDirect,
White matter tract integrity metrics reflect the vulnerability of late-myelinating tracts in Alzheimer's disease,ScienceDirect,
Deep learning techniques for biometric security: A systematic review of presentation attack detection systems,ScienceDirect,
A collaborative approach to early detection of IoT Botnet,ScienceDirect,
"Multi-datasource machine learning in intrusion detection: Packet flows, system logs and host statistics",ScienceDirect,
Muscle-inspired anisotropic conductive foams with low-detection limit and wide linear sensing range for abnormal gait monitoring,ScienceDirect,
A brain-stellate ganglion-atrium network regulates atrial fibrillation vulnerability through macrophages in acute stroke,ScienceDirect,
"Assessment of the vulnerability of sandy coasts to erosion (short and medium term) for coastal risk mapping (Vendée, W France)",ScienceDirect,
Enhancing intrusion detection systems through dimensionality reduction: A comparative study of machine learning techniques for cyber security,ScienceDirect,
Damage detection in power transmission towers using machine learning algorithms,ScienceDirect,
Locational detection of the false data injection attacks via semi-supervised multi-label adversarial network,ScienceDirect,
A feature selection based on genetic algorithm for intrusion detection of industrial control systems,ScienceDirect,
Artificial intelligence-assisted auto-optical inspection toward the stain detection of an organic light-emitting diode panel at the backplane fabrication step,ScienceDirect,
"Sediment export and impacts associated with river delta channelization compound estuary vulnerability to sea-level rise, Skagit River Delta, Washington, USA",ScienceDirect,
Recurrent nonsymmetric deep auto encoder approach for network intrusion detection system,ScienceDirect,
A novel framework for detection and prevention of denial of service attacks on autonomous vehicles using fuzzy logic,ScienceDirect,
Impaired beta-oxidation increases vulnerability to influenza A infection,ScienceDirect,
Rule-based anomaly detection for railway signalling networks,ScienceDirect,
An authentication approach in SDN-VANET architecture with Rider-Sea Lion optimized neural network for intrusion detection,ScienceDirect,
It's too late if exfiltrate: Early stage Android ransomware detection,ScienceDirect,
"A novel hybrid technique using fuzzy logic, neural networks and genetic algorithm for intrusion detection system",ScienceDirect,
Novel electrochemical/fluorescence dual-mode biosensor based on covalent organic framework for tetracycline detection,ScienceDirect,
A comparative study on handcrafted features v/s deep features for open-set fingerprint liveness detection,ScienceDirect,
Exposure to nanoparticles derived from diesel particulate filter equipped engine increases vulnerability to arrhythmia in rat hearts,ScienceDirect,
Mic60/mitofilin overexpression alters mitochondrial dynamics and attenuates vulnerability of dopaminergic cells to dopamine and rotenone,ScienceDirect,
SecFedNIDS: Robust defense for poisoning attack against federated learning-based network intrusion detection system,ScienceDirect,
Engineering a multi-sensor surveillance system with secure alerting for next-generation threat detection and response,ScienceDirect,
How background complexity impairs target detection,ScienceDirect,
Kalman filter based sensor fault detection in wireless sensor network for smart irrigation,ScienceDirect,
Distinct vulnerability to oxidative stress determines the ammonia sensitivity of crayfish (Procambarus clarkii) at different developmental stages,ScienceDirect,
Federated learning for performance behavior detection in a fog-IoT system,ScienceDirect,
HOTD: A holistic cross-layer time-delay attack detection framework for unmanned aerial vehicle networks,ScienceDirect,
Motion detection and correction for carotid MRI using a markerless optical system,ScienceDirect,
CREME: A toolchain of automatic dataset collection for machine learning in intrusion detection,ScienceDirect,
Adversarial Deep Learning approach detection and defense against DDoS attacks in SDN environments,ScienceDirect,
Deep transfer learning for intrusion detection in industrial control networks: A comprehensive review,ScienceDirect,
Coordinated network partition detection and bi-connected inter-partition topology creation in damaged sensor networks using multiple UAVs,ScienceDirect,
Audio adversarial detection through classification score on speech recognition systems,ScienceDirect,
TI-MVD: A temporal interaction-enhanced model for malware variants detection,ScienceDirect,
Online micro defects detection for ductile cast iron pipes based on twin light photometric stereo,ScienceDirect,
Up-regulation of calsyntenin-3 by β-amyloid increases vulnerability of cortical neurons,ScienceDirect,
Dapagliflozin attenuates the vulnerability to atrial fibrillation in rats with lipopolysaccharide-induced myocardial injury,ScienceDirect,
"Stress resilience and vulnerability: The association with rearing conditions, endocrine function, immunology, and anxious behavior",ScienceDirect,
A machine learning based attack detection and mitigation using a secure SaaS framework,ScienceDirect,
Pancoronary plaque vulnerability in patients with acute coronary syndrome and ruptured culprit plaque: A 3-vessel optical coherence tomography study,ScienceDirect,
"Neuroticism, depression, and anxiety traits exacerbate the state of cognitive impairment and hippocampal vulnerability to Alzheimer's disease",ScienceDirect,
Regional vulnerability of longitudinal cortical association connectivity: Associated with structural network topology alterations in preterm children with cerebral palsy,ScienceDirect,
Multimodal fall detection for solitary individuals based on audio-video decision fusion processing,ScienceDirect,
Silicone mask face anti-spoofing detection based on visual saliency and facial motion,ScienceDirect,
Behaviour analysis of inter-app communication using a lightweight monitoring app for malware detection,ScienceDirect,
"Cholesterol efflux capacity does not associate with coronary calcium, plaque vulnerability, and telomere length in healthy octogenarians",ScienceDirect,
A robust cyberattack detection approach using optimal features of SCADA power systems in smart grids,ScienceDirect,
Dense ultraweak fiber Bragg grating temperature detection method based on minimal gating unit demodulation,ScienceDirect,
Dysregulated dopamine storage increases the vulnerability to α-synuclein in nigral neurons,ScienceDirect,
IoT data feature extraction and intrusion detection system for smart cities based on deep migration learning,ScienceDirect,
A distributed deep neural network model for credit card fraud detection,ScienceDirect,
SPA-IDS: An intelligent intrusion detection system based on vertical mode decomposition and iterative feature selection in computer networks,ScienceDirect,
Deep Learning Algorithms for Detecting Denial of Service Attacks in Software-Defined Networks,ScienceDirect,
Chapter 12: Artificial intelligence to predict atheroma plaque vulnerability,ScienceDirect,
EBDM: Ensemble binary detection models for multi-class wireless intrusion detection based on deep neural network,ScienceDirect,
Aptamer-based LoC-SERS sensing system for rapid and highly sensitive detection of gastric cancer,ScienceDirect,
High-resolution imaging of human atherosclerotic carotid plaques with micro18F-FDG PET scanning exploring plaque vulnerability,ScienceDirect,
Unsupervised novelty detection for time series using a deep learning approach,ScienceDirect,
Seismic vulnerability assessment at urban scale: Case of Algerian buildings,ScienceDirect,
"Safrole-2′,3′-oxide induces atherosclerotic plaque vulnerability in apolipoprotein E-knockout mice",ScienceDirect,
Dual-mode aptasensor based on P-CeO2NR@Mxene and exonuclease I-assisted target recycling for malachite green detection,ScienceDirect,
In-situ label-free temperature-compensated DNA hybridization detection with a fiber-optic interferometer and a fiber Bragg grating for microfluidic chip,ScienceDirect,
Cyber Security Risk management with attack detection frameworks using multi connect variational auto-encoder with probabilistic Bayesian networks,ScienceDirect,
An evaluation of AI-based methods for papilledema detection in retinal fundus images,ScienceDirect,
Energy consumption auditing based on a generative adversarial network for anomaly detection of robotic manipulators,ScienceDirect,
Res-TranBiLSTM: An intelligent approach for intrusion detection in the Internet of Things,ScienceDirect,
